orig_index,qkey,question_raw,k,ordinal,references,D_O,p_scale_order,options_scale_order,R_O,entropy,norm_entropy,eff_options,mean_pos,sd,mean_pos_midpoint,sd_midpoint,bd_ratio,n_modes,n_modes_strict,has_inserted_midpoint,stored_in_scale_order,keep_core,keep_core_k4,exclude_reason
443,AMNTWMNB2F1_W36,What do you think would be the ideal situation when it comes to the number of women in top executive business positions?,3,"[1.0, 2.0, 3.0]","['Having more women than there are now but still not as many women as men', 'Having about an equal number of women and men', 'Having more women than men', 'Refused']","[0.12757208, 0.80801699, 0.06441093]","[0.127572, 0.808017, 0.064411]",Having more women than there are now but still not as many women as men | Having about an equal number of women and men | Having more women than men,0.0147007488997386,0.8823122410144131,0.5566770447963041,1.8433272786689208,0.468419425,0.21679118935664654,0.47894628333333333,0.1445274595710977,0.18874665197588616,1,1,False,True,True,False,
444,EASIERBIZF2_W36,"Thinking about top executive positions in business these days, would you say it is generally",3,"[1.0, 2.0, 1.5]","['Easier for men to get these positions', 'Easier for women to get these positions', 'Not much difference', 'Refused']","[0.67747491, 0.05967079, 0.2628543]","[0.677475, 0.262854, 0.059671]",Easier for men to get these positions | Not much difference | Easier for women to get these positions,0.0048535867871333,1.1299447044235895,0.7129157339113487,2.1885035200103893,0.19109794,0.2981039119631884,0.2940652933333333,0.1987359413087923,0.5748882119959859,1,1,True,False,True,False,
445,EASIERPOLF2_W36,"Thinking about high political offices these days, would you say it is generally",3,"[1.0, 2.0, 1.5]","['Easier for men to get elected to high political offices', 'Easier for women to get elected to high political offices', 'Not much difference', 'Refused']","[0.67714222, 0.04743653, 0.27542125]","[0.677142, 0.275421, 0.047437]",Easier for men to get elected to high political offices | Not much difference | Easier for women to get elected to high political offices,0.0063219924030939,1.1018536728618185,0.6951922662905125,2.146302870309666,0.185147155,0.28637802551069796,0.2900981033333333,0.19091868367379863,0.5436046357727213,1,1,True,False,True,False,
448,IMPROVE1_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for women?",4,"[1.0, 2.0, 3.0, 4.0]","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']","[0.368266, 0.41145304, 0.14302823, 0.07725273]","[0.368266, 0.411453, 0.143028, 0.077253]",A lot | Some | Not much | Nothing at all,0.0102291649132532,1.7445678111408869,0.8722839055704434,3.350944544199479,0.30975589666666664,0.3009802670390469,0.3573169225,0.22573520027928518,0.4236954093915902,0,1,False,True,True,True,
449,IMPROVE2_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for men?",4,"[1.0, 2.0, 3.0, 4.0]","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']","[0.18259899, 0.39598993, 0.28395402, 0.13745706]","[0.182599, 0.395990, 0.283954, 0.137457]",A lot | Some | Not much | Nothing at all,0.0095328382802034,1.8864569440255523,0.9432284720127762,3.6972611358908636,0.45875638333333335,0.3117696401651346,0.46906728749999993,0.23382723012385095,0.3914648169684485,1,1,False,True,True,True,
450,IMPROVE3_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for all Americans?",4,"[1.0, 2.0, 3.0, 4.0]","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']","[0.29328598, 0.40079165, 0.20680034, 0.09912203]","[0.293286, 0.400792, 0.206800, 0.099122]",A lot | Some | Not much | Nothing at all,0.0068739305210366,1.848416327527578,0.924208163763789,3.6010467458205646,0.37058614,0.3134192250288393,0.402939605,0.23506441877162942,0.4211393186970252,1,1,False,True,True,True,
451,WHYNOTPOLF1A_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Many Americans aren't ready to elect a woman to higher office,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.44756072, 0.31262114, 0.23981814]","[0.447561, 0.312621, 0.239818]",Major reason | Minor reason | Not a reason,0.0042989545901342,1.5375491899544114,0.9700855315219308,2.9030092923629542,0.39612871000000005,0.40131716897453557,0.43075247333333333,0.26754477931635706,0.673278549023266,1,1,False,True,True,False,
452,WHYNOTPOLF1B_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women in politics face gender discrimination,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.48835914, 0.32190539, 0.18973548]","[0.488359, 0.321905, 0.189735]",Major reason | Minor reason | Not a reason,0.0058610092575132,1.4863394536339771,0.93777578520482,2.8017717968351676,0.35068817500000005,0.3837051376317384,0.40045878500000004,0.25580342508782566,0.6465778076905083,1,1,False,True,True,False,
453,WHYNOTPOLF1C_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Family responsibilities make it harder for women to run for higher office,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.36454802, 0.44500771, 0.19044428]","[0.364548, 0.445008, 0.190444]",Major reason | Minor reason | Not a reason,0.0052068822946701,1.506177730431561,0.9502923442960018,2.8405646341988615,0.412948135,0.36217405622888477,0.441965425,0.24144937081925658,0.5410815096100546,1,1,False,True,True,False,
454,WHYNOTPOLF1D_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't tough enough for politics,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.07858867, 0.2861428, 0.63526853]","[0.078589, 0.286143, 0.635269]",Major reason | Minor reason | Not a reason,0.004150577088547,1.220749131635293,0.7702069487952261,2.3306770826231182,0.77833993,0.317791100201996,0.6855599533333334,0.21186073346799741,0.585364908913458,1,1,False,True,True,False,
455,WHYNOTPOLF1E_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Fewer women have the experience required for higher office,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.20266441, 0.44684744, 0.35048815]","[0.202664, 0.446847, 0.350488]",Major reason | Minor reason | Not a reason,0.0078872152001726,1.5161398186066966,0.9565777221333973,2.8602471597816908,0.57391187,0.3644518836185417,0.5492745800000001,0.2429679224123612,0.5431699751169702,1,1,False,True,True,False,
456,WHYNOTPOLF1F_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women get less support from party leaders,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.5267617, 0.3014958, 0.1717425]","[0.526762, 0.301496, 0.171742]",Major reason | Minor reason | Not a reason,0.0092583404034097,1.4451765684107358,0.9118048961746301,2.7229614701318643,0.32249039999999995,0.37830727181464535,0.38166026666666664,0.25220484787643027,0.6550238818712042,1,1,False,True,True,False,
457,WHYNOTPOLF1G_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office are held to higher standards than men,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.37228684, 0.31209023, 0.31562292]","[0.372287, 0.312090, 0.315623]",Major reason | Minor reason | Not a reason,0.0082972112113327,1.580110635443225,0.996938813835833,2.989927776010009,0.471668035,0.4137326915225958,0.48111202166666667,0.27582179434839726,0.6869044736837494,1,2,False,True,True,False,
458,WHYNOTPOLF1H_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office have to more to prove themselves than men,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.61181006, 0.2488404, 0.13934954]","[0.611810, 0.248840, 0.139350]",Major reason | Minor reason | Not a reason,0.0091495102809527,1.3292292947784508,0.8386503113945302,2.512684084071377,0.26376974,0.363297624903236,0.34251316,0.24219841660215738,0.679651817272933,1,1,False,True,True,False,
459,WHYNOTPOLF1I_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Not as many women are interested in holding higher office,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.2721494, 0.43759847, 0.29025213]","[0.272149, 0.437598, 0.290252]",Major reason | Minor reason | Not a reason,0.0073310506398397,1.5507162135858046,0.9783929984969553,2.929625418367158,0.509051365,0.37485791347073993,0.5060342433333334,0.24990527564716,0.5622580781054224,1,1,False,True,True,False,
460,WHYNOTPOLF1J_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't encouraged to pursue leadership positions from an early age,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.42394481, 0.36930203, 0.20675316]","[0.423945, 0.369302, 0.206753]",Major reason | Minor reason | Not a reason,0.0075205138361428,1.5257600009863843,0.9626473814315262,2.8793835983644764,0.391404175,0.38194428820519016,0.42760278333333335,0.2546295254701268,0.6124147144188995,1,1,False,True,True,False,
461,WHYNOTPOLF1K_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.11582359, 0.30846247, 0.57571393]","[0.115824, 0.308462, 0.575714]",Major reason | Minor reason | Not a reason,0.0026621348212695,1.3422204679468883,0.8468468290802966,2.5354124679228986,0.7299451650000001,0.3464240151388517,0.653296775,0.23094934342590118,0.6087988010840598,1,1,False,True,True,False,
462,WHYNOTPOLF1L_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Sexual harassment creates an environment that makes it harder for women to succeed in politics,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.37663083, 0.39746088, 0.22590829]","[0.376631, 0.397461, 0.225908]",Major reason | Minor reason | Not a reason,0.0020551048251976,1.544497389446332,0.9744693573151337,2.91702426951569,0.42463873,0.38073016558185546,0.4497591533333334,0.2538201103879037,0.5933000005844269,0,1,False,True,True,False,
463,WHYNOTBIZF2A_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Many businesses are not ready to hire women for top executive positions",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.47229779, 0.3365932, 0.19110902]","[0.472298, 0.336593, 0.191109]",Major reason | Minor reason | Not a reason,0.0084644053933437,1.496176083699808,0.9439820077882282,2.820940201126259,0.35940562,0.3822105723343346,0.40627041499999994,0.25480704822288974,0.6345084406407958,1,1,False,True,True,False,
464,WHYNOTBIZF2B_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women in business face gender discrimination",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.53754233, 0.31257057, 0.14988711]","[0.537542, 0.312571, 0.149887]",Major reason | Minor reason | Not a reason,0.0029264798105804,1.416208624111607,0.893528158216509,2.668832243850016,0.306172395,0.366453568651445,0.37078159833333335,0.24430237910096336,0.6321502359317813,1,1,False,True,True,False,
465,WHYNOTBIZF2C_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Family responsibilities make it harder for women to move up in business",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.44555021, 0.40194855, 0.15250124]","[0.445550, 0.401949, 0.152501]",Major reason | Minor reason | Not a reason,0.0019225111859504,1.4619443465063222,0.9223841862764193,2.7547938216186307,0.353475515,0.3578315774152482,0.40231701,0.23855438494349884,0.5602901827465648,0,1,False,True,True,False,
466,WHYNOTBIZF2D_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.09898761, 0.23092388, 0.67008851]","[0.098988, 0.230924, 0.670089]",Major reason | Minor reason | Not a reason,0.0075048289995823,1.205601221333063,0.7606496814811176,2.3063336230043783,0.78555045,0.3327611313011144,0.6903669666666667,0.22184075420074295,0.6573035278860033,1,1,False,True,True,False,
467,WHYNOTBIZF2F_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't make as good managers as men",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.09054794, 0.18794297, 0.72150909]","[0.090548, 0.187943, 0.721509]",Major reason | Minor reason | Not a reason,0.0033250566196668,1.1067801200297631,0.6983005083881666,2.1536444921776505,0.8154805749999999,0.3216928104538076,0.7103203833333334,0.2144618736358717,0.6877442954344396,1,1,False,True,True,False,
468,WHYNOTBIZF2G_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are held to higher standards than men",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.34683843, 0.29855109, 0.35461048]","[0.346838, 0.298551, 0.354610]",Major reason | Minor reason | Not a reason,0.0097586032427189,1.580899335177018,0.9974364279645169,2.991562771539673,0.503886025,0.4187447030228554,0.5025906833333333,0.2791631353485703,0.7014308750033021,1,2,False,True,True,False,
469,WHYNOTBIZF2H_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have to more to prove themselves than men",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.606614, 0.24209381, 0.15129219]","[0.606614, 0.242094, 0.151292]",Major reason | Minor reason | Not a reason,0.0057810297234612,1.345080087294751,0.8486510480107518,2.5404429869522276,0.272339095,0.3710081668030786,0.34822606333333334,0.24733877786871905,0.6945890092981377,1,1,False,True,True,False,
470,WHYNOTBIZF2I_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Not as many women are interested in top executive business positions",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.17399956, 0.39350518, 0.43249526]","[0.174000, 0.393505, 0.432495]",Major reason | Minor reason | Not a reason,0.0020905675935881,1.4914451337014925,0.940997110671632,2.8117047989038304,0.62924785,0.3673128071145594,0.5861652333333334,0.24487520474303962,0.5783180186555197,0,1,False,True,True,False,
471,WHYNOTBIZF2J_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't encouraged to pursue leadership positions from an early age",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.43441913, 0.34867774, 0.21690314]","[0.434419, 0.348678, 0.216903]",Major reason | Minor reason | Not a reason,0.0034761754825832,1.5307836457554764,0.96581694838772,2.8894274494001575,0.39124201000000003,0.38859010041670256,0.42749467500000005,0.2590600669444684,0.6340059141719604,1,1,False,True,True,False,
472,WHYNOTBIZF2K_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't do as good of a job selling their accomplishments",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.13879726, 0.33295475, 0.528248]","[0.138797, 0.332955, 0.528248]",Major reason | Minor reason | Not a reason,0.0070018910642313,1.410057618909946,0.8896473060204084,2.6574777614435154,0.6947253750000001,0.35894755279503276,0.6298169183333334,0.2392983685300219,0.6075165664503569,1,1,False,True,True,False,
473,WHYNOTBIZF2L_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't have access to the same kinds of personal networks and connections that men have",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.27222825, 0.3189555, 0.40881625]","[0.272228, 0.318956, 0.408816]",Major reason | Minor reason | Not a reason,0.005343646483262,1.5643915079880988,0.987021148624212,2.957527345714025,0.568294,0.4069361799643772,0.5455293333333333,0.27129078664291817,0.6749808511875601,1,1,False,True,True,False,
474,WHYNOTBIZF2M_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.24084356, 0.41028189, 0.34887455]","[0.240844, 0.410282, 0.348875]",Major reason | Minor reason | Not a reason,0.0005035823161356,1.5520097426667976,0.9792091244812637,2.9322533161173543,0.554015495,0.3801471475624998,0.5360103300000001,0.2534314317083332,0.5848732928979249,1,1,False,True,True,False,
475,WHYNOTBIZF2N_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are less likely than men to ask for promotions and raises",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.24264385, 0.39641202, 0.36094414]","[0.242644, 0.396412, 0.360944]",Major reason | Minor reason | Not a reason,0.0031727843144728,1.5555668861000205,0.9814534321110053,2.9394920704521517,0.55915015,0.38392480758797864,0.5394334350000001,0.25594987172531913,0.5979614790933743,0,1,False,True,True,False,
476,WHYNOTBIZF2O_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Sexual harassment creates an environment that makes it harder for women to succeed in business",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.42031458, 0.38504791, 0.19463751]","[0.420315, 0.385048, 0.194638]",Major reason | Minor reason | Not a reason,0.0002861523698009,1.515320729256959,0.9560609342918144,2.8586237168609787,0.38716146500000004,0.37550697399522925,0.42477431000000004,0.25033798266348617,0.5942891812315284,0,1,False,True,True,False,
478,HIGHEDWRNGA_W36,"For tuition costs are too high, please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction.",3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.84181614, 0.122608, 0.03557586]","[0.841816, 0.122608, 0.035576]",Major reason | Minor reason | Not a reason,0.0056325572103592,0.7515932269655614,0.4742025294753582,1.6836511288207192,0.09687986,0.23841592381042925,0.23125324,0.15894394920695282,0.6496680172918791,1,1,False,True,True,False,
479,HIGHEDWRNGB_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.50231869, 0.26246232, 0.23521898]","[0.502319, 0.262462, 0.235219]",Major reason | Minor reason | Not a reason,0.0066948237187368,1.4965894972561928,0.9442428427014812,2.8217486755418486,0.36645014,0.4081039739467423,0.41096675833333335,0.2720693159644949,0.7173745351099065,1,1,False,True,True,False,
480,HIGHEDWRNGC_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.54235783, 0.27424368, 0.18339849]","[0.542358, 0.274244, 0.183398]",Major reason | Minor reason | Not a reason,0.0059846898300214,1.4393638708578658,0.9081374923400124,2.7120125804733015,0.32052033,0.3862979783233289,0.38034688666666666,0.25753198554888596,0.6851928495667325,1,1,False,True,True,False,
481,HIGHEDWRNGD_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed in the workplace,3,"[1.0, 2.0, 3.0]","['Major reason', 'Minor reason', 'Not a reason', 'Refused']","[0.65413572, 0.26522037, 0.08064391]","[0.654136, 0.265220, 0.080644]",Major reason | Minor reason | Not a reason,0.011629615356277,1.2013014645738165,0.7579368370085889,2.299470141586541,0.21325409499999998,0.318546218727724,0.3088360633333333,0.21236414581848267,0.6048017482374287,1,1,False,True,True,False,
483,BETTERPOL1F1A_W36,"In general, do you think men or women in high political offices are better at being honest and ethical?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.04448082, 0.31502738, 0.6404918]","[0.044481, 0.640492, 0.315027]",Men are better | No difference | Women are better,0.0034132192315413,1.1364012807374693,0.7169893800139802,2.198319805330029,0.63527328,0.26754100567584327,0.5901821866666667,0.1783606704505622,0.3089246337119683,1,1,True,False,True,False,
484,BETTERPOL1F1B_W36,"In general, do you think men or women in high political offices are better at being compassionate and empathetic?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.04960631, 0.61279452, 0.33759917]","[0.049606, 0.337599, 0.612795]",Men are better | No difference | Women are better,0.0082926575335193,1.176803611740043,0.7424804127571465,2.260753366060127,0.781594105,0.29377707114281226,0.6877294033333333,0.19585138076187486,0.505580321922255,1,1,True,False,True,False,
485,BETTERPOL1F1C_W36,"In general, do you think men or women in high political offices are better at working out compromises?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.08122033, 0.41796475, 0.50081492]","[0.081220, 0.500815, 0.417965]",Men are better | No difference | Women are better,0.005650304782447,1.319847766535427,0.8327312260920354,2.4963976635320138,0.66837221,0.3105592840340084,0.6122481399999999,0.20703952268933895,0.43513070730393616,1,1,True,False,True,False,
486,BETTERPOL1F1D_W36,"In general, do you think men or women in high political offices are better at working well under pressure?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.17088631, 0.17178317, 0.65733052]","[0.170886, 0.657331, 0.171783]",Men are better | No difference | Women are better,0.0107140600687796,1.270018122171733,0.8012922208530967,2.4116459486772706,0.50044843,0.2926895435620055,0.5002989533333333,0.19512636237467032,0.34266895127060465,1,1,True,False,True,False,
487,BETTERPOL1F1E_W36,"In general, do you think men or women in high political offices are better at being willing to take risks?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.37101538, 0.08761464, 0.54136998]","[0.371015, 0.541370, 0.087615]",Men are better | No difference | Women are better,0.0036495966927215,1.3177631736889963,0.8314159944411401,2.4927931492814,0.35829963,0.30753619322262393,0.40553308666666665,0.20502412881508267,0.4113521950006586,1,1,True,False,True,False,
488,BETTERPOL1F1F_W36,"In general, do you think men or women in high political offices are better at standing up for what they believe in, despite political pressure?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.11451369, 0.29763828, 0.58784803]","[0.114514, 0.587848, 0.297638]",Men are better | No difference | Women are better,0.0061319804856521,1.3289743773654026,0.8384894764139346,2.512240143860414,0.5915622949999999,0.3076594523728029,0.56104153,0.20510630158186863,0.39175469767971494,1,1,True,False,True,False,
489,BETTERPOL1F1G_W36,"In general, do you think men or women in high political offices are better at being persuasive?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.20310513, 0.20672224, 0.59017263]","[0.203105, 0.590173, 0.206722]",Men are better | No difference | Women are better,0.0062956702938702,1.3862140745483778,0.874603704452094,2.6139183457280857,0.501808555,0.32008369472500775,0.5012057033333334,0.21338912981667188,0.40981964838436863,1,1,True,False,True,False,
490,BETTERPOL1F1H_W36,"In general, do you think men or women in high political offices are better at maintaining a tone of civility and respect in politics?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.0939465, 0.34577681, 0.56027669]","[0.093947, 0.560277, 0.345777]",Men are better | No difference | Women are better,0.0064251158587949,1.318580065769884,0.8319313959604292,2.494205034364289,0.625915155,0.30671843968259555,0.5839434366666667,0.204478959788397,0.40178543670590494,1,1,True,False,True,False,
491,BETTERPOL1F1I_W36,"In general, do you think men or women in high political offices are better at serving as a role model for children?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.03645228, 0.40737092, 0.5561768]","[0.036452, 0.556177, 0.407371]",Men are better | No difference | Women are better,0.0030306759014082,1.1726865531971364,0.7398828380252311,2.254310988727565,0.6854593200000001,0.27669593532456815,0.6236395466666667,0.18446395688304545,0.35509703958015554,1,1,True,False,True,False,
492,BETTERPOL2F1A_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.13378514, 0.17309529, 0.69311956]","[0.133785, 0.693120, 0.173095]",Men are better | No difference | Women are better,0.0061611381589483,1.1927776854157306,0.7525589311248804,2.2859243902187742,0.51965507,0.27628569547278625,0.5131033783333334,0.18419046364852423,0.305807702791815,1,1,True,False,True,False,
493,BETTERPOL2F1B_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.04110326, 0.41928718, 0.53960956]","[0.041103, 0.539610, 0.419287]",Men are better | No difference | Women are better,0.0067387563026968,1.1953049629372896,0.7541534657087643,2.2899323255531825,0.6890919600000001,0.2816768372858485,0.6260613066666667,0.18778455819056572,0.370333616068421,1,1,True,False,True,False,
494,BETTERPOL2F1C_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with immigration policy?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.12968911, 0.25593768, 0.61437321]","[0.129689, 0.614373, 0.255938]",Men are better | No difference | Women are better,0.0054365366220223,1.3171745601379172,0.831044620638409,2.4917763075356665,0.563124285,0.3040099046795002,0.5420828566666667,0.20267326978633346,0.3756758741646089,1,1,True,False,True,False,
495,BETTERPOL2F1D_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with national security and defense?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.34976152, 0.05754012, 0.59269836]","[0.349762, 0.592698, 0.057540]",Men are better | No difference | Women are better,0.0085800323957958,1.2143756560689196,0.7661857334267405,2.320403428474824,0.35388929999999996,0.28368481338540136,0.40259286666666666,0.1891232089236009,0.35196364709537686,1,1,True,False,True,False,
496,BETTERPOL2F1E_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with the federal budget deficit?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.08094016, 0.17105354, 0.7480063]","[0.080940, 0.748006, 0.171054]",Men are better | No difference | Women are better,0.0094214538968201,1.042648633726223,0.6578380455385028,2.0600061346490075,0.54505669,0.2469176374547673,0.5300377933333333,0.1646117583031782,0.24586984546405147,1,1,True,False,True,False,
497,BETTERPOL2F1F_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with gun policy?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.2259972, 0.20400543, 0.56999737]","[0.225997, 0.569997, 0.204005]",Men are better | No difference | Women are better,0.0102956708934265,1.4150070594994493,0.8927700553518602,2.6666104026008624,0.48900411499999996,0.32768849234153274,0.49266941,0.2184589948943552,0.4297268242516339,1,1,True,False,True,False,
498,BETTERBIZ1F2A_W36,"In general, do you think men or women in top executive business positions are better at being honest and ethical?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.02744009, 0.3015311, 0.67102881]","[0.027440, 0.671029, 0.301531]",Men are better | No difference | Women are better,0.0044446628490075,1.0500949271008095,0.6625361335823514,2.070666089824354,0.637045505,0.25191531723834293,0.59136367,0.167943544825562,0.2744647117177544,1,1,True,False,True,False,
499,BETTERBIZ1F2B_W36,"In general, do you think men or women in top executive business positions are better at being compassionate and empathetic?",3,"[1.0, 2.0, 1.5]","['Men are better', 'Women are better', 'No difference', 'Refused']","[0.03750091, 0.58949468, 0.37300441]","[0.037501, 0.373004, 0.589495]",Men are better | No difference | Women are better,0.0064432869797207,1.1577855957845855,0.7304813806369516,2.2311470410435006,0.7759968850000001,0.2838566838570069,0.6839979233333334,0.18923778923800463,0.463536795451408,1,1,True,False,True,False,
